 *** DISPLACEMENT ***
  NODE         U              V
    472   2.876454E-09   1.311017E-08
    473   2.866466E-09   1.306465E-08
    474   2.856805E-09   1.302061E-08
    475   2.847461E-09   1.297802E-08
    476   2.838426E-09   1.293684E-08
    477   2.829692E-09   1.289703E-08
    478   2.821251E-09   1.285856E-08
    479   2.813096E-09   1.282139E-08
    480   2.805219E-09   1.278549E-08
    481   2.797613E-09   1.275082E-08
    482   2.790271E-09   1.271736E-08
    483   2.783187E-09   1.268507E-08
    484   3.115951E-09   1.356420E-08
    485   3.101978E-09   1.350337E-08
    486   3.088444E-09   1.344445E-08
    487   3.075339E-09   1.338740E-08
    488   3.062648E-09   1.333216E-08
    489   3.050361E-09   1.327867E-08
    490   3.038465E-09   1.322688E-08
    491   3.026950E-09   1.317676E-08
    492   3.015806E-09   1.312824E-08
    493   3.005022E-09   1.308130E-08
    494   2.994588E-09   1.303587E-08
    495   2.984494E-09   1.299194E-08
    496   2.974733E-09   1.294944E-08
    497   2.965294E-09   1.290835E-08
    498   2.956170E-09   1.286863E-08
    499   2.947352E-09   1.283024E-08
    500   2.938832E-09   1.279316E-08
    501   2.930602E-09   1.275733E-08
    502   2.922656E-09   1.272274E-08
    503   2.914986E-09   1.268935E-08
    504   2.907586E-09   1.265713E-08
    505   3.248965E-09   1.353295E-08
    506   3.234395E-09   1.347226E-08
    507   3.220284E-09   1.341349E-08
    508   3.206619E-09   1.335656E-08
    509   3.193386E-09   1.330145E-08
    510   3.180574E-09   1.324808E-08
    511   3.168171E-09   1.319642E-08
    512   3.156165E-09   1.314640E-08
    513   3.144544E-09   1.309800E-08
    514   3.133300E-09   1.305116E-08
    515   3.122420E-09   1.300585E-08
    516   3.111896E-09   1.296201E-08
    517   3.101718E-09   1.291961E-08
    518   3.091876E-09   1.287862E-08
    519   3.082362E-09   1.283899E-08
    520   3.073168E-09   1.280069E-08
    521   3.064284E-09   1.276369E-08
    522   3.055704E-09   1.272795E-08
    523   3.047418E-09   1.269343E-08
    524   3.039421E-09   1.266012E-08
    525   3.031704E-09   1.262798E-08
    526   3.381665E-09   1.350040E-08
    527   3.366500E-09   1.343986E-08
    528   3.351813E-09   1.338122E-08
    529   3.337589E-09   1.332444E-08
    530   3.323816E-09   1.326945E-08
    531   3.310481E-09   1.321622E-08
    532   3.297571E-09   1.316468E-08
    533   3.285075E-09   1.311479E-08
    534   3.272980E-09   1.306650E-08
    535   3.261276E-09   1.301977E-08
    536   3.249952E-09   1.297457E-08
