 *** DISPLACEMENT ***
  NODE         U              V
    297   7.936508E-10   5.012531E-09
    298   5.555556E-10   4.511278E-09
    299   4.761905E-10   4.260652E-09
    300   6.349206E-10   4.511278E-09
    301   3.968254E-10   4.010025E-09
    302   3.174603E-10   3.759398E-09
    303   4.761905E-10   4.010025E-09
    304   2.380952E-10   3.508772E-09
    305   1.587302E-10   3.258145E-09
    306  -3.275195E-22   3.258145E-09
    307   3.174603E-10   3.508772E-09
    308   7.936508E-11   3.007519E-09
    309   1.587302E-10   3.007519E-09
    310  -2.587266E-22   2.506266E-09
    311   1.428571E-09   7.769424E-09
    312   1.269841E-09   7.268170E-09
    313   1.349206E-09   7.518797E-09
    314   1.190476E-09   7.017544E-09
    315   1.428571E-09   7.518797E-09
    316   1.111111E-09   6.766917E-09
    317   1.269841E-09   7.017544E-09
    318   1.031746E-09   6.516291E-09
    319   9.523810E-10   6.265664E-09
    320   1.111111E-09   6.516291E-09
    321   8.730159E-10   6.015038E-09
    322   7.936508E-10   5.764411E-09
    323   9.523810E-10   6.015038E-09
    324   7.142857E-10   5.513784E-09
    325   6.349206E-10   5.263158E-09
    326   7.936508E-10   5.513784E-09
    327   5.555556E-10   5.012531E-09
    328   4.761905E-10   4.761905E-09
    329   6.349206E-10   5.012531E-09
    330   3.968254E-10   4.511278E-09
    331   3.174603E-10   4.260652E-09
    332   4.761905E-10   4.511278E-09
    333   2.380952E-10   4.010025E-09
    334   1.587302E-10   3.759398E-09
    335  -3.771592E-22   3.759398E-09
    336   3.174603E-10   4.010025E-09
    337   7.936508E-11   3.508772E-09
    338   1.587302E-10   3.508772E-09
    339  -3.026706E-22   3.007519E-09
    340   1.428571E-09   8.270677E-09
    341   1.269841E-09   7.769424E-09
    342   1.349206E-09   8.020050E-09
    343   1.190476E-09   7.518797E-09
    344   1.428571E-09   8.020050E-09
    345   1.111111E-09   7.268170E-09
    346   1.269841E-09   7.518797E-09
    347   1.031746E-09   7.017544E-09
    348   9.523810E-10   6.766917E-09
    349   1.111111E-09   7.017544E-09
    350   8.730159E-10   6.516291E-09
    351   7.936508E-10   6.265664E-09
    352   9.523810E-10   6.516291E-09
    353   7.142857E-10   6.015038E-09
    354   6.349206E-10   5.764411E-09
    355   7.936508E-10   6.015038E-09
    356   5.555556E-10   5.513784E-09
    357   4.761905E-10   5.263158E-09
    358   6.349206E-10   5.513784E-09
    359   3.968254E-10   5.012531E-09
    360   3.174603E-10   4.761905E-09
    361   4.761905E-10   5.012531E-09
    362   2.380952E-10   4.511278E-09
    363   1.587302E-10   4.260652E-09
    364  -4.293568E-22   4.260652E-09
    365   3.174603E-10   4.511278E-09
    366   7.936508E-11   4.010025E-09
    367   1.587302E-10   4.010025E-09
    368  -3.512674E-22   3.508772E-09
    369   1.428571E-09   8.771930E-09
    370   1.269841E-09   8.270677E-09
    371   1.349206E-09   9.523810E-09
    372   1.349206E-09   8.521303E-09
    373   1.428571E-09   9.273183E-09
    374   1.190476E-09   8.020050E-09
    375   1.428571E-09   8.521303E-09
    376   1.111111E-09   7.769424E-09
    377   1.269841E-09   8.020050E-09
    378   1.031746E-09   7.518797E-09
    379   9.523810E-10   7.268170E-09
    380   1.111111E-09   7.518797E-09
    381   8.730159E-10   7.017544E-09
    382   7.936508E-10   6.766917E-09
    383   9.523810E-10   7.017544E-09
    384   7.142857E-10   6.516291E-09
    385   6.349206E-10   6.265664E-09
    386   7.936508E-10   6.516291E-09
    387   5.555556E-10   6.015038E-09
    388   4.761905E-10   5.764411E-09
    389   6.349206E-10   6.015038E-09
    390   3.968254E-10   5.513784E-09
    391   3.174603E-10   5.263158E-09
    392   4.761905E-10   5.513784E-09
    393   2.380952E-10   5.012531E-09
    394   1.587302E-10   4.761905E-09
    395  -4.865462E-22   4.761905E-09
    396   3.174603E-10   5.012531E-09
    397   7.936508E-11   4.511278E-09
    398   1.587302E-10   4.511278E-09
    399  -4.028111E-22   4.010025E-09
    400   1.269841E-09   8.771930E-09
    401   1.349206E-09   9.022556E-09
    402   1.190476E-09   8.521303E-09
    403   1.269841E-09   9.273183E-09
    404   1.428571E-09   9.022556E-09
    405   1.111111E-09   8.270677E-09
    406   1.190476E-09   9.523810E-09
    407   1.269841E-09   8.521303E-09
    408   1.031746E-09   8.020050E-09
    409   9.523810E-10   7.769424E-09
    410   1.111111E-09   8.020050E-09
    411   8.730159E-10   7.518797E-09
    412   7.936508E-10   7.268170E-09
    413   9.523810E-10   7.518797E-09
    414   7.142857E-10   7.017544E-09
    415   6.349206E-10   6.766917E-09
    416   7.936508E-10   7.017544E-09
    417   5.555556E-10   6.516291E-09
    418   4.761905E-10   6.265664E-09
    419   6.349206E-10   6.516291E-09
    420   3.968254E-10   6.015038E-09
    421   3.174603E-10   5.764411E-09
    422   4.761905E-10   6.015038E-09
    423   2.380952E-10   5.513784E-09
    424   1.587302E-10   5.263158E-09
    425  -5.503554E-22   5.263158E-09
    426   3.174603E-10   5.513784E-09
    427   7.936508E-11   5.012531E-09
    428   1.587302E-10   5.012531E-09
    429  -4.585683E-22   4.511278E-09
    430   1.111111E-09   8.771930E-09
    431   1.190476E-09   9.022556E-09
    432   1.428571E-09   9.523810E-09
    433   1.269841E-09   9.022556E-09
    434   1.031746E-09   8.521303E-09
    435   1.111111E-09   9.273183E-09
    436   9.523810E-10   8.270677E-09
    437   1.031746E-09   9.523810E-09
    438   1.111111E-09   8.521303E-09
    439   8.730159E-10   8.020050E-09
    440   7.936508E-10   7.769424E-09
    441   9.523810E-10   8.020050E-09
    442   7.142857E-10   7.518797E-09
    443   6.349206E-10   7.268170E-09
    444   7.936508E-10   7.518797E-09
    445   5.555556E-10   7.017544E-09
    446   4.761905E-10   6.766917E-09
    447   6.349206E-10   7.017544E-09
    448   3.968254E-10   6.516291E-09
    449   3.174603E-10   6.265664E-09
    450   4.761905E-10   6.516291E-09
    451   2.380952E-10   6.015038E-09
    452   1.587302E-10   5.764411E-09
    453  -6.133835E-22   5.764411E-09
    454   3.174603E-10   6.015038E-09
    455   7.936508E-11   5.513784E-09
    456   1.587302E-10   5.513784E-09
    457  -5.172981E-22   5.012531E-09
