 *** DISPLACEMENT ***
  NODE         U              V
    358   3.646078E-04   1.343138E-03
    359   3.498283E-04   1.340613E-03
    360   3.351815E-04   1.338120E-03
    361   3.206620E-04   1.335654E-03
    362   3.062650E-04   1.333213E-03
    363   2.919854E-04   1.330794E-03
    364   2.778189E-04   1.328396E-03
    365   2.637608E-04   1.326015E-03
    366   2.498070E-04   1.323649E-03
    367   2.359535E-04   1.321296E-03
    368   2.221963E-04   1.318953E-03
    369   2.085318E-04   1.316618E-03
    370   1.949563E-04   1.314289E-03
    371   1.814665E-04   1.311963E-03
    372   1.680591E-04   1.309639E-03
    373   1.547309E-04   1.307315E-03
    374   1.414789E-04   1.304987E-03
    375   1.283004E-04   1.302655E-03
    376   1.151924E-04   1.300317E-03
    377   1.021524E-04   1.297970E-03
    378   8.917792E-05   1.295612E-03
    379   3.777762E-04   1.339494E-03
    380   3.629727E-04   1.337114E-03
    381   3.483021E-04   1.334764E-03
    382   3.337591E-04   1.332441E-03
    383   3.193388E-04   1.330142E-03
    384   3.050362E-04   1.327864E-03
    385   2.908468E-04   1.325605E-03
    386   2.767660E-04   1.323362E-03
    387   2.627897E-04   1.321133E-03
    388   2.489137E-04   1.318916E-03
    389   2.351342E-04   1.316708E-03
    390   2.214474E-04   1.314507E-03
    391   2.078497E-04   1.312312E-03
    392   1.943377E-04   1.310119E-03
    393   1.809081E-04   1.307926E-03
    394   1.675577E-04   1.305733E-03
    395   1.542836E-04   1.303535E-03
    396   1.410828E-04   1.301333E-03
    397   1.279525E-04   1.299123E-03
    398   1.148901E-04   1.296904E-03
    399   1.018931E-04   1.294674E-03
    400   3.909083E-04   1.335720E-03
    401   3.760821E-04   1.333486E-03
    402   3.613891E-04   1.331281E-03
    403   3.468240E-04   1.329100E-03
    404   3.323818E-04   1.326943E-03
    405   3.180576E-04   1.324805E-03
    406   3.038466E-04   1.322685E-03
    407   2.897445E-04   1.320581E-03
    408   2.757470E-04   1.318489E-03
    409   2.618500E-04   1.316409E-03
    410   2.480494E-04   1.314336E-03
    411   2.343417E-04   1.312270E-03
    412   2.207231E-04   1.310208E-03
    413   2.071902E-04   1.308148E-03
    414   1.937397E-04   1.306087E-03
    415   1.803685E-04   1.304025E-03
    416   1.670734E-04   1.301958E-03
    417   1.538516E-04   1.299885E-03
    418   1.407002E-04   1.297804E-03
    419   1.276167E-04   1.295714E-03
    420   1.145984E-04   1.293611E-03
    421   4.040026E-04   1.331818E-03
    422   3.891552E-04   1.329730E-03
    423   3.744413E-04   1.327669E-03
    424   3.598555E-04   1.325631E-03
    425   3.453928E-04   1.323616E-03
    426   3.310483E-04   1.321619E-03
    427   3.168172E-04   1.319639E-03
    428   3.026951E-04   1.317673E-03
    429   2.886778E-04   1.315719E-03
    430   2.747609E-04   1.313774E-03
